date,lat,lon,sst
19/12/2011,-11.11111111,127.7777778,26.27
20/12/2011,-6.666666667,133.3333333,26.78
21/12/2011,-20,100,26.94
22/12/2011,-6.666666667,122.2222222,26.85
23/12/2011,-20,150,26.75
24/12/2011,15.55555556,138.8888889,26.55
25/12/2011,-2.222222222,111.1111111,27.19
26/12/2011,-20,144.4444444,27.34
27/12/2011,-6.666666667,150,26.99
28/12/2011,-2.222222222,122.2222222,27.23
29/12/2011,-15.55555556,100,27.01
30/12/2011,-11.11111111,105.5555556,27.03
31/12/2011,-20,150,26.58
01/01/2012,11.11111111,122.2222222,26.64
02/01/2012,15.55555556,122.2222222,26.69
03/01/2012,-20,138.8888889,27.53
04/01/2012,15.55555556,138.8888889,27.54
05/01/2012,2.222222222,105.5555556,27.26
06/01/2012,-11.11111111,116.6666667,27.05
07/01/2012,6.666666667,105.5555556,27.27
08/01/2012,6.666666667,122.2222222,27.45
09/01/2012,6.666666667,105.5555556,27.5
10/01/2012,-2.222222222,133.3333333,27.54
11/01/2012,15.55555556,122.2222222,28.07
12/01/2012,-6.666666667,127.7777778,27.43
13/01/2012,15.55555556,111.1111111,27.11
14/01/2012,-11.11111111,122.2222222,27.13
15/01/2012,-2.222222222,138.8888889,27.14
16/01/2012,-20,122.2222222,27.02
17/01/2012,-20,105.5555556,27.3
18/01/2012,-6.666666667,138.8888889,27.95
19/01/2012,2.222222222,100,27.85
20/01/2012,2.222222222,111.1111111,27.72
21/01/2012,-6.666666667,150,27.61
22/01/2012,-2.222222222,144.4444444,27.49
23/01/2012,20,100,27.69
24/01/2012,-2.222222222,138.8888889,27.62
25/01/2012,-20,116.6666667,27.95
26/01/2012,-6.666666667,100,27.57
27/01/2012,20,150,28.14
28/01/2012,-20,138.8888889,28.64
29/01/2012,15.55555556,138.8888889,27.46
30/01/2012,-15.55555556,116.6666667,28.28
31/01/2012,-11.11111111,133.3333333,28.07
01/02/2012,-2.222222222,116.6666667,28.21
02/02/2012,-15.55555556,133.3333333,28.36
03/02/2012,2.222222222,105.5555556,27.48
04/02/2012,-15.55555556,105.5555556,28
05/02/2012,-2.222222222,122.2222222,28.58
06/02/2012,-11.11111111,116.6666667,28.28
07/02/2012,-6.666666667,138.8888889,28.62
08/02/2012,6.666666667,122.2222222,28
09/02/2012,-11.11111111,105.5555556,28.57
10/02/2012,2.222222222,122.2222222,28.35
11/02/2012,20,144.4444444,28.07
12/02/2012,-6.666666667,122.2222222,27.97
13/02/2012,-15.55555556,138.8888889,28.77
14/02/2012,6.666666667,116.6666667,28.18
15/02/2012,-6.666666667,122.2222222,28.41
16/02/2012,2.222222222,150,28.33
17/02/2012,-2.222222222,100,29.05
18/02/2012,15.55555556,122.2222222,28
19/02/2012,-15.55555556,105.5555556,28.48
20/02/2012,-15.55555556,138.8888889,28.47
21/02/2012,-20,133.3333333,28.56
22/02/2012,20,122.2222222,28.7
23/02/2012,6.666666667,133.3333333,28.35
24/02/2012,20,105.5555556,28.8
25/02/2012,-11.11111111,144.4444444,28.66
26/02/2012,-11.11111111,122.2222222,28.69
27/02/2012,15.55555556,122.2222222,28.46
28/02/2012,6.666666667,133.3333333,28.97
29/02/2012,-6.666666667,116.6666667,28.53
01/03/2012,20,150,28.76
02/03/2012,6.666666667,144.4444444,28.52
03/03/2012,-15.55555556,144.4444444,28.9
04/03/2012,2.222222222,150,28.52
05/03/2012,-11.11111111,150,29.28
06/03/2012,20,144.4444444,28.73
07/03/2012,11.11111111,133.3333333,28.51
08/03/2012,11.11111111,133.3333333,28.78
09/03/2012,2.222222222,133.3333333,29.26
10/03/2012,6.666666667,100,28.94
11/03/2012,15.55555556,144.4444444,28.39
12/03/2012,-15.55555556,116.6666667,29.01
13/03/2012,15.55555556,122.2222222,29.06
14/03/2012,15.55555556,105.5555556,28.77
15/03/2012,11.11111111,150,28.71
16/03/2012,2.222222222,127.7777778,28.66
17/03/2012,2.222222222,100,29.1
18/03/2012,6.666666667,100,29.09
19/03/2012,-2.222222222,122.2222222,28.83
20/03/2012,-2.222222222,116.6666667,28.75
21/03/2012,-11.11111111,100,29.03
22/03/2012,11.11111111,150,29.36
23/03/2012,2.222222222,127.7777778,28.22
24/03/2012,2.222222222,150,29.24
25/03/2012,15.55555556,133.3333333,28.77
26/03/2012,2.222222222,150,29.49
27/03/2012,20,111.1111111,29.05
28/03/2012,-15.55555556,122.2222222,29.25
29/03/2012,-2.222222222,127.7777778,28.8
30/03/2012,6.666666667,105.5555556,28.95
31/03/2012,-6.666666667,111.1111111,29.05
01/04/2012,20,111.1111111,28.78
02/04/2012,-15.55555556,133.3333333,28.77
03/04/2012,-11.11111111,116.6666667,29.29
04/04/2012,-15.55555556,111.1111111,28.92
05/04/2012,-20,111.1111111,28.85
06/04/2012,-20,100,28.68
07/04/2012,-6.666666667,138.8888889,28.72
08/04/2012,11.11111111,144.4444444,29.57
09/04/2012,-11.11111111,105.5555556,29.06
10/04/2012,-20,100,29.31
11/04/2012,-2.222222222,144.4444444,28.76
12/04/2012,11.11111111,100,29.28
13/04/2012,11.11111111,111.1111111,28.9
14/04/2012,20,116.6666667,28.61
15/04/2012,-15.55555556,150,28.91
16/04/2012,15.55555556,111.1111111,28.92
17/04/2012,-11.11111111,138.8888889,29.06
18/04/2012,-2.222222222,144.4444444,28.73
19/04/2012,-6.666666667,133.3333333,28.64
20/04/2012,11.11111111,138.8888889,28.89
21/04/2012,-20,100,28.54
22/04/2012,11.11111111,127.7777778,28.9
23/04/2012,6.666666667,127.7777778,28.78
24/04/2012,-20,127.7777778,28.96
25/04/2012,-2.222222222,111.1111111,28.51
26/04/2012,11.11111111,150,28.48
27/04/2012,20,127.7777778,29.23
28/04/2012,11.11111111,127.7777778,28.57
29/04/2012,-11.11111111,122.2222222,28.67
30/04/2012,15.55555556,138.8888889,28.72
01/05/2012,15.55555556,150,28.98
02/05/2012,2.222222222,116.6666667,28.5
03/05/2012,-15.55555556,105.5555556,29.35
04/05/2012,-11.11111111,105.5555556,28.74
05/05/2012,15.55555556,122.2222222,28.61
06/05/2012,-2.222222222,105.5555556,28.38
07/05/2012,15.55555556,111.1111111,29.01
08/05/2012,11.11111111,144.4444444,28.67
09/05/2012,20,105.5555556,28.68
10/05/2012,-2.222222222,116.6666667,28.47
11/05/2012,-20,100,28.95
12/05/2012,-11.11111111,105.5555556,28.38
13/05/2012,20,122.2222222,28.88
14/05/2012,-2.222222222,144.4444444,28.77
15/05/2012,-20,111.1111111,27.9
16/05/2012,11.11111111,133.3333333,27.89
17/05/2012,15.55555556,100,28.85
18/05/2012,-2.222222222,150,28.38
19/05/2012,-2.222222222,127.7777778,28.41
20/05/2012,2.222222222,122.2222222,28.17
21/05/2012,15.55555556,150,28.01
22/05/2012,-20,127.7777778,28.51
23/05/2012,15.55555556,144.4444444,27.5
24/05/2012,-15.55555556,122.2222222,28.42
25/05/2012,-6.666666667,127.7777778,28.68
26/05/2012,-20,144.4444444,28.17
27/05/2012,6.666666667,127.7777778,28.32
28/05/2012,15.55555556,138.8888889,28.56
29/05/2012,20,138.8888889,28.16
30/05/2012,2.222222222,144.4444444,27.75
31/05/2012,-11.11111111,133.3333333,28.66
01/06/2012,11.11111111,138.8888889,27.92
02/06/2012,11.11111111,133.3333333,28.05
03/06/2012,6.666666667,150,27.92
04/06/2012,2.222222222,111.1111111,27.34
05/06/2012,-20,105.5555556,27.99
06/06/2012,15.55555556,111.1111111,27.88
07/06/2012,-6.666666667,138.8888889,27.8
08/06/2012,6.666666667,116.6666667,27.95
09/06/2012,-15.55555556,150,27.71
10/06/2012,-15.55555556,138.8888889,27.58
11/06/2012,20,116.6666667,27.33
12/06/2012,-2.222222222,138.8888889,28.01
13/06/2012,-6.666666667,122.2222222,27.69
14/06/2012,-6.666666667,138.8888889,27.8
15/06/2012,-11.11111111,116.6666667,27.74
16/06/2012,15.55555556,111.1111111,27.89
17/06/2012,-20,111.1111111,28.19
18/06/2012,20,100,27.12
19/06/2012,20,150,27.64
20/06/2012,20,150,27.51
21/06/2012,-11.11111111,122.2222222,27.35
22/06/2012,-2.222222222,111.1111111,27.04
23/06/2012,20,122.2222222,27.33
24/06/2012,11.11111111,122.2222222,27.6
25/06/2012,-2.222222222,116.6666667,27.27
26/06/2012,-11.11111111,127.7777778,27.22
27/06/2012,11.11111111,111.1111111,27.02
28/06/2012,-6.666666667,127.7777778,26.86
29/06/2012,-2.222222222,138.8888889,27.37
30/06/2012,-11.11111111,127.7777778,26.79
01/07/2012,-11.11111111,133.3333333,27.05
02/07/2012,-2.222222222,111.1111111,27.54
03/07/2012,-15.55555556,111.1111111,26.72
04/07/2012,11.11111111,127.7777778,26.41
05/07/2012,-20,105.5555556,27.13
06/07/2012,-15.55555556,116.6666667,26.89
07/07/2012,-15.55555556,100,26.16
08/07/2012,20,111.1111111,26.34
09/07/2012,-15.55555556,150,26.72
10/07/2012,6.666666667,100,27.04
11/07/2012,-6.666666667,133.3333333,26.27
12/07/2012,-20,133.3333333,26.71
13/07/2012,15.55555556,138.8888889,26.36
14/07/2012,-11.11111111,116.6666667,26.69
15/07/2012,6.666666667,100,26.52
16/07/2012,-20,133.3333333,26.72
17/07/2012,20,122.2222222,27.17
18/07/2012,15.55555556,111.1111111,26.64
19/07/2012,15.55555556,133.3333333,26.82
20/07/2012,-2.222222222,138.8888889,26.45
21/07/2012,11.11111111,122.2222222,26.52
22/07/2012,11.11111111,144.4444444,26.26
23/07/2012,2.222222222,133.3333333,26.36
24/07/2012,-15.55555556,133.3333333,26.31
25/07/2012,20,105.5555556,25.75
26/07/2012,20,116.6666667,26.23
27/07/2012,2.222222222,100,26.49
28/07/2012,20,100,25.67
29/07/2012,11.11111111,100,26.11
30/07/2012,-2.222222222,105.5555556,26.44
31/07/2012,6.666666667,144.4444444,25.67
01/08/2012,-11.11111111,127.7777778,25.76
02/08/2012,-6.666666667,100,25.83
03/08/2012,6.666666667,144.4444444,26.2
04/08/2012,-20,133.3333333,25.84
05/08/2012,-20,150,26.31
06/08/2012,-20,122.2222222,25.51
07/08/2012,-20,100,27.01
08/08/2012,15.55555556,111.1111111,26.07
09/08/2012,-2.222222222,133.3333333,25.35
10/08/2012,-6.666666667,138.8888889,25.93
11/08/2012,-20,116.6666667,26.1
12/08/2012,11.11111111,122.2222222,25.99
13/08/2012,6.666666667,122.2222222,25.32
14/08/2012,-20,150,25.53
15/08/2012,-20,150,25.87
16/08/2012,-20,133.3333333,25.63
17/08/2012,-11.11111111,122.2222222,24.87
18/08/2012,15.55555556,150,25.43
19/08/2012,-11.11111111,111.1111111,25.87
20/08/2012,15.55555556,105.5555556,25.86
21/08/2012,20,150,25.34
22/08/2012,-11.11111111,122.2222222,25.35
23/08/2012,2.222222222,127.7777778,25.39
24/08/2012,11.11111111,138.8888889,25.48
25/08/2012,-11.11111111,116.6666667,25.63
26/08/2012,20,144.4444444,25.41
27/08/2012,-15.55555556,138.8888889,25.25
28/08/2012,-15.55555556,144.4444444,24.84
29/08/2012,-2.222222222,144.4444444,25.63
30/08/2012,-11.11111111,111.1111111,25.47
31/08/2012,6.666666667,133.3333333,25.02
01/09/2012,-11.11111111,138.8888889,25
02/09/2012,20,138.8888889,25.28
03/09/2012,-2.222222222,100,25.14
04/09/2012,-11.11111111,144.4444444,25.08
05/09/2012,20,144.4444444,25.47
06/09/2012,15.55555556,138.8888889,25.68
07/09/2012,15.55555556,111.1111111,25.06
08/09/2012,15.55555556,122.2222222,25.14
09/09/2012,6.666666667,150,25.44
10/09/2012,11.11111111,138.8888889,24.83
11/09/2012,-2.222222222,138.8888889,24.65
12/09/2012,-6.666666667,105.5555556,25.22
13/09/2012,6.666666667,127.7777778,24.87
14/09/2012,-11.11111111,116.6666667,24.84
15/09/2012,-15.55555556,127.7777778,25.14
16/09/2012,-15.55555556,100,24.69
17/09/2012,-20,127.7777778,25.08
18/09/2012,15.55555556,100,25.76
19/09/2012,6.666666667,116.6666667,25.37
20/09/2012,20,150,24.88
21/09/2012,6.666666667,105.5555556,24.84
22/09/2012,15.55555556,100,24.52
23/09/2012,-11.11111111,150,25.33
24/09/2012,-11.11111111,127.7777778,25
25/09/2012,6.666666667,100,24.76
26/09/2012,-20,111.1111111,25.33
27/09/2012,-2.222222222,138.8888889,25.03
28/09/2012,-20,100,24.72
29/09/2012,11.11111111,127.7777778,25.07
30/09/2012,6.666666667,144.4444444,24.68
01/10/2012,-6.666666667,127.7777778,25.05
02/10/2012,15.55555556,133.3333333,25.61
03/10/2012,6.666666667,127.7777778,25.51
04/10/2012,6.666666667,105.5555556,24.79
05/10/2012,-11.11111111,138.8888889,25.24
06/10/2012,2.222222222,127.7777778,25.21
07/10/2012,20,100,25.47
08/10/2012,-20,127.7777778,25.27
09/10/2012,-6.666666667,138.8888889,24.84
10/10/2012,-2.222222222,105.5555556,24.75
11/10/2012,-11.11111111,138.8888889,25.39
12/10/2012,20,133.3333333,24.96
13/10/2012,6.666666667,150,24.64
14/10/2012,2.222222222,150,25.07
15/10/2012,20,144.4444444,25.32
16/10/2012,15.55555556,144.4444444,25.17
17/10/2012,2.222222222,111.1111111,25.49
18/10/2012,6.666666667,127.7777778,25.24
19/10/2012,11.11111111,122.2222222,24.92
20/10/2012,15.55555556,111.1111111,24.93
21/10/2012,2.222222222,116.6666667,25.16
22/10/2012,6.666666667,116.6666667,25.17
23/10/2012,-11.11111111,100,25
24/10/2012,-11.11111111,144.4444444,25.18
25/10/2012,20,150,25.14
26/10/2012,-20,116.6666667,25.24
27/10/2012,20,138.8888889,25.24
28/10/2012,6.666666667,122.2222222,25.04
29/10/2012,20,100,25.73
30/10/2012,-15.55555556,105.5555556,24.96
31/10/2012,-15.55555556,150,25.17
01/11/2012,-6.666666667,150,25.41
02/11/2012,-2.222222222,150,25.72
03/11/2012,-20,127.7777778,25.15
04/11/2012,2.222222222,144.4444444,24.74
05/11/2012,-15.55555556,111.1111111,25.42
06/11/2012,11.11111111,138.8888889,24.85
07/11/2012,6.666666667,127.7777778,25.5
08/11/2012,-2.222222222,133.3333333,25.34
09/11/2012,15.55555556,122.2222222,25.17
10/11/2012,20,100,25.66
11/11/2012,20,127.7777778,24.8
12/11/2012,-20,133.3333333,25.57
13/11/2012,15.55555556,150,25.23
14/11/2012,15.55555556,127.7777778,25.58
15/11/2012,20,133.3333333,25.63
16/11/2012,6.666666667,138.8888889,25.77
17/11/2012,-6.666666667,111.1111111,25.05
18/11/2012,-20,116.6666667,25.61
19/11/2012,15.55555556,105.5555556,25.82
20/11/2012,2.222222222,100,26
21/11/2012,-15.55555556,100,25.64
22/11/2012,2.222222222,133.3333333,25.74
23/11/2012,-6.666666667,122.2222222,25.45
24/11/2012,-6.666666667,150,26.07
25/11/2012,-2.222222222,138.8888889,25.84
26/11/2012,-15.55555556,144.4444444,25.73
27/11/2012,15.55555556,138.8888889,26.35
28/11/2012,6.666666667,116.6666667,27.01
29/11/2012,6.666666667,105.5555556,26.31
30/11/2012,20,127.7777778,25.88
01/12/2012,-2.222222222,127.7777778,26.04
02/12/2012,6.666666667,116.6666667,25.81
03/12/2012,2.222222222,150,25.78
04/12/2012,6.666666667,133.3333333,25.66
05/12/2012,2.222222222,138.8888889,26.26
06/12/2012,-2.222222222,138.8888889,26.5
07/12/2012,11.11111111,105.5555556,25.8
08/12/2012,-6.666666667,105.5555556,25.76
09/12/2012,20,144.4444444,25.83
10/12/2012,-6.666666667,138.8888889,26.4
11/12/2012,11.11111111,116.6666667,26.48
12/12/2012,-2.222222222,144.4444444,26.58
13/12/2012,-20,100,26.55
14/12/2012,6.666666667,138.8888889,26.95
15/12/2012,-11.11111111,122.2222222,26.83
16/12/2012,20,105.5555556,26.9
17/12/2012,-20,138.8888889,26.85
18/12/2012,-11.11111111,116.6666667,26.61
19/12/2012,15.55555556,105.5555556,26.79
20/12/2012,-11.11111111,138.8888889,26.85
21/12/2012,-15.55555556,100,27.25
22/12/2012,-2.222222222,105.5555556,26.84
23/12/2012,-11.11111111,127.7777778,26.86
24/12/2012,-6.666666667,150,26.53
25/12/2012,15.55555556,105.5555556,26.47
26/12/2012,6.666666667,111.1111111,26.63
27/12/2012,-11.11111111,111.1111111,26.94
28/12/2012,-11.11111111,111.1111111,26.99
29/12/2012,6.666666667,127.7777778,26.69
30/12/2012,-2.222222222,100,26.91
31/12/2012,-11.11111111,116.6666667,27.11
01/01/2013,11.11111111,122.2222222,27.16
02/01/2013,6.666666667,122.2222222,27.4
03/01/2013,-20,111.1111111,27.13
04/01/2013,-15.55555556,122.2222222,27.28
05/01/2013,-6.666666667,127.7777778,27.1
06/01/2013,6.666666667,105.5555556,27.67
07/01/2013,6.666666667,122.2222222,27.58
08/01/2013,-11.11111111,127.7777778,27.47
09/01/2013,2.222222222,116.6666667,27.21
10/01/2013,11.11111111,150,27.21
11/01/2013,2.222222222,138.8888889,26.81
12/01/2013,2.222222222,116.6666667,27.26
13/01/2013,-11.11111111,122.2222222,27.68
14/01/2013,20,138.8888889,27.38
15/01/2013,-2.222222222,150,27.81
16/01/2013,-20,105.5555556,27.71
17/01/2013,-6.666666667,144.4444444,27.91
18/01/2013,-20,122.2222222,27.67
19/01/2013,11.11111111,144.4444444,27.9
20/01/2013,-11.11111111,127.7777778,27.37
21/01/2013,-2.222222222,122.2222222,27.97
22/01/2013,-2.222222222,138.8888889,27.8
23/01/2013,-15.55555556,133.3333333,27.82
24/01/2013,20,122.2222222,27.89
25/01/2013,-11.11111111,127.7777778,27.68
26/01/2013,-11.11111111,122.2222222,28.17
27/01/2013,6.666666667,116.6666667,27.5
28/01/2013,-20,111.1111111,27.87
29/01/2013,-2.222222222,122.2222222,28.12
30/01/2013,2.222222222,122.2222222,27.46
31/01/2013,-2.222222222,111.1111111,28.15
01/02/2013,2.222222222,105.5555556,27.98
02/02/2013,-6.666666667,111.1111111,28.34
03/02/2013,11.11111111,150,27.92
04/02/2013,20,150,28.09
05/02/2013,11.11111111,105.5555556,28.53
06/02/2013,20,138.8888889,27.81
07/02/2013,6.666666667,122.2222222,27.87
08/02/2013,2.222222222,116.6666667,28.23
09/02/2013,-11.11111111,138.8888889,28.65
10/02/2013,-6.666666667,105.5555556,28.04
11/02/2013,20,116.6666667,28.28
12/02/2013,-2.222222222,150,28.48
13/02/2013,-15.55555556,138.8888889,29.18
14/02/2013,2.222222222,150,28.42
15/02/2013,11.11111111,133.3333333,28.54
16/02/2013,-15.55555556,122.2222222,28.5
17/02/2013,6.666666667,100,28.54
18/02/2013,-6.666666667,100,28.96
19/02/2013,-11.11111111,138.8888889,28.36
20/02/2013,-6.666666667,133.3333333,29.08
21/02/2013,-6.666666667,144.4444444,29.08
22/02/2013,-11.11111111,150,28.72
23/02/2013,15.55555556,127.7777778,28.69
24/02/2013,-15.55555556,144.4444444,28.71
25/02/2013,-20,133.3333333,28.53
26/02/2013,-6.666666667,133.3333333,29.13
27/02/2013,-20,116.6666667,28.84
28/02/2013,-6.666666667,111.1111111,28.46
01/03/2013,11.11111111,144.4444444,28.46
02/03/2013,-15.55555556,138.8888889,28.08
03/03/2013,-15.55555556,144.4444444,28.55
04/03/2013,6.666666667,105.5555556,29.13
05/03/2013,6.666666667,127.7777778,28.94
06/03/2013,20,138.8888889,29.13
07/03/2013,2.222222222,150,28.3
08/03/2013,2.222222222,150,28.67
09/03/2013,-15.55555556,144.4444444,28.41
10/03/2013,-15.55555556,133.3333333,28.43
11/03/2013,11.11111111,111.1111111,28.4
12/03/2013,-15.55555556,100,29.02
13/03/2013,2.222222222,144.4444444,29.08
14/03/2013,6.666666667,127.7777778,28.54
15/03/2013,20,144.4444444,28.63
16/03/2013,11.11111111,138.8888889,29.17
17/03/2013,11.11111111,111.1111111,28.45
18/03/2013,-6.666666667,105.5555556,28.85
19/03/2013,20,116.6666667,29.18
20/03/2013,6.666666667,122.2222222,28.71
21/03/2013,11.11111111,105.5555556,28.99
22/03/2013,-15.55555556,122.2222222,28.7
23/03/2013,11.11111111,105.5555556,29.08
24/03/2013,-11.11111111,122.2222222,28.98
25/03/2013,-11.11111111,133.3333333,28.77
26/03/2013,20,150,29.15
27/03/2013,-2.222222222,133.3333333,29.19
28/03/2013,-6.666666667,122.2222222,28.99
29/03/2013,2.222222222,111.1111111,29.1
30/03/2013,15.55555556,127.7777778,29.19
31/03/2013,20,144.4444444,28.84
01/04/2013,-2.222222222,122.2222222,29.11
02/04/2013,-15.55555556,122.2222222,29.43
03/04/2013,20,144.4444444,29.11
04/04/2013,2.222222222,150,29.34
05/04/2013,6.666666667,144.4444444,28.93
06/04/2013,15.55555556,144.4444444,28.64
07/04/2013,11.11111111,144.4444444,28.97
08/04/2013,-15.55555556,116.6666667,28.88
09/04/2013,20,138.8888889,29.21
10/04/2013,6.666666667,127.7777778,28.72
11/04/2013,-20,127.7777778,28.51
12/04/2013,-11.11111111,100,28.81
13/04/2013,15.55555556,122.2222222,28.93
14/04/2013,-15.55555556,150,28.98
15/04/2013,-15.55555556,150,29.48
16/04/2013,20,100,29.18
17/04/2013,2.222222222,116.6666667,28.72
18/04/2013,-15.55555556,116.6666667,29.3
19/04/2013,6.666666667,111.1111111,29
20/04/2013,-2.222222222,122.2222222,28.84
21/04/2013,6.666666667,122.2222222,28.36
22/04/2013,-15.55555556,133.3333333,28.71
23/04/2013,-20,105.5555556,29.05
24/04/2013,-15.55555556,144.4444444,28.79
25/04/2013,-15.55555556,100,28.67
26/04/2013,-6.666666667,116.6666667,28.51
27/04/2013,-15.55555556,116.6666667,29.15
28/04/2013,-2.222222222,122.2222222,28.55
29/04/2013,2.222222222,105.5555556,28.69
30/04/2013,-11.11111111,122.2222222,29.17
01/05/2013,11.11111111,111.1111111,29
02/05/2013,-15.55555556,138.8888889,28.99
03/05/2013,-15.55555556,100,28.7
04/05/2013,-20,100,28.41
05/05/2013,-20,122.2222222,28.45
06/05/2013,-6.666666667,144.4444444,28.71
07/05/2013,20,133.3333333,28.85
08/05/2013,-15.55555556,127.7777778,28.96
09/05/2013,-6.666666667,150,28.45
10/05/2013,-15.55555556,111.1111111,29
11/05/2013,6.666666667,116.6666667,28.59
12/05/2013,-6.666666667,127.7777778,28.85
13/05/2013,-2.222222222,144.4444444,28.42
14/05/2013,15.55555556,150,28.83
15/05/2013,15.55555556,111.1111111,28.14
16/05/2013,15.55555556,116.6666667,28.43
17/05/2013,20,105.5555556,28.63
18/05/2013,11.11111111,138.8888889,28.3
19/05/2013,2.222222222,127.7777778,28.81
20/05/2013,-6.666666667,105.5555556,28.04
21/05/2013,2.222222222,116.6666667,28.6
22/05/2013,2.222222222,150,28.79
23/05/2013,-11.11111111,150,27.8
24/05/2013,-6.666666667,105.5555556,27.77
25/05/2013,-15.55555556,133.3333333,27.53
26/05/2013,15.55555556,105.5555556,28.25
27/05/2013,11.11111111,144.4444444,28.35
28/05/2013,15.55555556,138.8888889,28.45
29/05/2013,6.666666667,122.2222222,27.73
30/05/2013,15.55555556,144.4444444,28.07
31/05/2013,-15.55555556,144.4444444,28.43
01/06/2013,2.222222222,138.8888889,28.01
02/06/2013,-6.666666667,122.2222222,28.23
03/06/2013,-6.666666667,144.4444444,28.01
04/06/2013,-20,111.1111111,27.1
05/06/2013,20,100,27.42
06/06/2013,-15.55555556,100,27.76
07/06/2013,-15.55555556,105.5555556,27.94
08/06/2013,11.11111111,105.5555556,27.72
09/06/2013,2.222222222,127.7777778,27.51
10/06/2013,-6.666666667,127.7777778,27.36
11/06/2013,20,138.8888889,27.06
12/06/2013,6.666666667,100,28.67
13/06/2013,-6.666666667,116.6666667,27.66
14/06/2013,-6.666666667,133.3333333,27.12
15/06/2013,-2.222222222,144.4444444,27.55
16/06/2013,15.55555556,138.8888889,27.15
17/06/2013,-11.11111111,127.7777778,27.97
18/06/2013,-20,144.4444444,27.4
19/06/2013,-6.666666667,133.3333333,27.42
20/06/2013,15.55555556,122.2222222,27.45
21/06/2013,-20,150,27.06
22/06/2013,-2.222222222,133.3333333,26.94
23/06/2013,2.222222222,111.1111111,27.3
24/06/2013,6.666666667,138.8888889,27.65
25/06/2013,11.11111111,127.7777778,27.3
26/06/2013,11.11111111,122.2222222,27.77
27/06/2013,-2.222222222,144.4444444,27.33
28/06/2013,-15.55555556,116.6666667,26.8
29/06/2013,6.666666667,127.7777778,27.06
30/06/2013,2.222222222,105.5555556,27.62
01/07/2013,2.222222222,127.7777778,26.98
02/07/2013,2.222222222,111.1111111,26.82
03/07/2013,15.55555556,111.1111111,26.77
04/07/2013,-15.55555556,127.7777778,26.95
05/07/2013,-15.55555556,111.1111111,26.29
06/07/2013,20,150,26.92
07/07/2013,6.666666667,150,27.12
08/07/2013,20,105.5555556,26.95
09/07/2013,-20,100,26.97
10/07/2013,6.666666667,100,26.27
11/07/2013,-6.666666667,127.7777778,26.97
12/07/2013,-11.11111111,116.6666667,26.37
13/07/2013,11.11111111,122.2222222,26.85
14/07/2013,2.222222222,138.8888889,26.59
15/07/2013,15.55555556,100,26.58
16/07/2013,-2.222222222,111.1111111,26.11
17/07/2013,2.222222222,111.1111111,26.61
18/07/2013,11.11111111,133.3333333,26.66
19/07/2013,20,127.7777778,26.47
20/07/2013,15.55555556,150,25.95
21/07/2013,15.55555556,133.3333333,25.75
22/07/2013,-20,105.5555556,25.77
23/07/2013,6.666666667,122.2222222,26.54
24/07/2013,15.55555556,150,26.36
25/07/2013,-11.11111111,105.5555556,26.02
26/07/2013,11.11111111,100,26.18
27/07/2013,20,127.7777778,26.56
28/07/2013,11.11111111,150,26.47
29/07/2013,-15.55555556,138.8888889,26.2
30/07/2013,-11.11111111,127.7777778,26.25
31/07/2013,11.11111111,133.3333333,26.17
01/08/2013,-6.666666667,133.3333333,26.21
02/08/2013,6.666666667,100,25.72
03/08/2013,11.11111111,127.7777778,25.66
04/08/2013,-11.11111111,100,25.54
05/08/2013,2.222222222,127.7777778,25.43
06/08/2013,15.55555556,138.8888889,25.52
07/08/2013,-20,144.4444444,25.95
08/08/2013,-15.55555556,105.5555556,25.38
09/08/2013,11.11111111,122.2222222,25.71
10/08/2013,20,144.4444444,26.23
11/08/2013,-6.666666667,122.2222222,25.99
12/08/2013,11.11111111,105.5555556,25.75
13/08/2013,-2.222222222,116.6666667,25.62
14/08/2013,-20,144.4444444,25.45
15/08/2013,2.222222222,116.6666667,25.6
16/08/2013,15.55555556,111.1111111,25.98
17/08/2013,15.55555556,144.4444444,25.44
18/08/2013,20,150,26.17
19/08/2013,-11.11111111,127.7777778,25.47
20/08/2013,2.222222222,144.4444444,25.96
21/08/2013,-15.55555556,100,25.1
22/08/2013,20,138.8888889,25.49
23/08/2013,-20,111.1111111,25.7
24/08/2013,-11.11111111,133.3333333,25.49
25/08/2013,-11.11111111,111.1111111,25.31
26/08/2013,20,122.2222222,25.17
27/08/2013,-2.222222222,122.2222222,25.43
28/08/2013,11.11111111,138.8888889,25.33
29/08/2013,-11.11111111,133.3333333,24.75
30/08/2013,-2.222222222,127.7777778,24.98
31/08/2013,-11.11111111,127.7777778,25.16
01/09/2013,20,100,25.22
02/09/2013,-6.666666667,116.6666667,25.62
03/09/2013,-6.666666667,105.5555556,25.35
04/09/2013,-11.11111111,133.3333333,25.1
05/09/2013,-6.666666667,138.8888889,24.74
06/09/2013,-20,105.5555556,25.09
07/09/2013,6.666666667,105.5555556,25.04
08/09/2013,20,122.2222222,25.25
09/09/2013,-11.11111111,133.3333333,24.64
10/09/2013,2.222222222,111.1111111,24.97
11/09/2013,15.55555556,138.8888889,25.02
12/09/2013,-20,150,24.95
13/09/2013,6.666666667,150,25.09
14/09/2013,6.666666667,127.7777778,25.27
15/09/2013,11.11111111,111.1111111,25.26
16/09/2013,15.55555556,105.5555556,25.18
17/09/2013,-11.11111111,127.7777778,24.7
